price,bedrooms,bathrooms,addr,apt,lat,lng,zipcode
"2,600",2,1,152 Sherman Ave,6,40.8648996,-73.9234044,10034
"2,350",2,1,19 Seaman Ave,4M,40.8661934,-73.9275038,10034
"2,200",3,1,248 Sherman Ave,7,40.8664231,-73.9193632,10034
"4,795",4,3,1795 Riverside Dr,1M,40.8664919,-73.9300335,10034
"2,250",1,1,1795 Riverside Dr,6G,40.8664919,-73.9300335,10034
"2,000",2,1,13-19 Cumming St,1D,40.8666562,-73.926396,10034
"2,200",2,1,120 Vermilyea Ave,D51,40.8667223,-73.9217257,10034
"3,872",3,2,4857 Broadway,7B,40.8669156,-73.9243204,10034
"3,400",4,2,1781 Riverside Dr,6I,40.8670594,-73.9305846,10034
"2,075",2,1,1781 Riverside Dr,D,40.8670594,-73.9305846,10034
"2,150",1,1,29 Cooper St,4A,40.8675318,-73.9240759,10034
"1,700",1,1,677 W 204th St,56,40.8676622,-73.9231827,10034
"1,850",2,1,73 Seaman Ave,3C,40.867759,-73.925254,10034
"1,575",1,2,616 W 207th St,1C,40.8679694,-73.9215647,10034
"2,095",2,1,103 Seaman Ave,3B,40.8682307,-73.9240198,10034
"1,970",2,1,631 W 207th St,39,40.868404,-73.921296,10034
"2,300",2,1,5000 Broadway,5E,40.8684135,-73.9179201,10034
"1,925",1,1,139 Payson Ave,3A,40.8686139,-73.924985,10034
"1,825",1,1,101 Cooper St,2D,40.8686167,-73.921133,10034
"2,500",2,1,133 Seaman Ave,6G,40.8687559,-73.9226281,10034
"1,875",1,1,100 Cooper St,6B,40.8689103,-73.9212468,10034
"2,100",2,1,132 Seaman Ave,3E,40.8689368,-73.923145,10034
"1,925",2,1,132 Seaman Ave,5A,40.8689368,-73.923145,10034
"1,900",1,1,165 Seaman Ave,6F,40.8693006,-73.9213344,10034
"1,750",1,1,5025 Broadway,2E,40.86966,-73.9167447,10034
"1,775",1,1,212 Seaman Ave,4D,40.871136,-73.919114,10034
"1,825",1,1,520 W 218th St,1F,40.8715831,-73.9155924,10034
"3,150",3,2,251 Seaman Ave,2L,40.8717059,-73.9178528,10034
"1,850",1,1,579 W 215th St,2E,40.8719022,-73.9186231,10034
"1,835",1,1,254 Seaman Ave,3C,40.8720098,-73.9183231,10034
"1,795",1,1,583 W 215th St,C8,40.8722239,-73.9190421,10034
"1,680",1,1,213 E 118th St,1F,40.7990949,-73.9381922,10035
"3,208",2,2,51 E 128th St,PHA,40.8075829,-73.9386002,10035
"2,700",2,1,3 E 128th St,1,40.8082908,-73.9402277,10035
"5,800",2,3,2068 5th Ave,1,40.808141,-73.94134,10035
"2,200",2,1,212 E 122nd St,A3,40.8012851,-73.9366293,10035
"2,999",2,1,230 E 124th St,5CF,40.8022909,-73.935187,10035
"2,575",1,1,230 E 124th St,3A,40.8022909,-73.935187,10035
"1,300",1,1,322 E 120th St,4,40.7990125,-73.9349941,10035
"1,200",1,1,322 E 120th St,3,40.7990125,-73.9349941,10035
"2,195",2,1,420 E 120th St,2,40.7980604,-73.9327176,10035
"2,100",3,1,422 E 120th St,4,40.7980377,-73.9326472,10035
"3,895",4,2,2329 1st Ave,1,40.7982612,-73.9340771,10035
"3,250",3,1,1694 Park Ave,3S,40.8013042,-73.9422367,10035
"2,150",1,1,357 Pleasant Ave,2,44.889261,-93.2833736,10035
"4,500",3,2,323 E 119th St,2,40.798706,-73.935227,10035
"2,595",1,1,346 E 119th St,3BB,40.7980817,-73.9347526,10035
"3,800",4,2,501 E 118th St,5A,40.7963543,-73.9318385,10035
"3,250",4,2,302 Pleasant Ave,8B,41.7120496,-86.8740244,10035
"2,508",1,1,1770 Madison Ave,3C,40.8003001,-73.944998,10035
"2,612",1,1,1770 Madison Ave,6B,40.8003001,-73.944998,10035
"2,550",2,1,7 E 117th St,3,40.801223,-73.945093,10035
"1,799",1,1,1662 Park Ave,4S,40.8002822,-73.942945,10035
"2,383",2,1,211 E 117th St,18,40.7985421,-73.9387098,10035
"1,875",2,1,2270 2nd Ave,5C,40.797299,-73.9372333,10035
"2,400",1,1,318 E 117th St,L,40.7970298,-73.936463,10035
"2,250",2,1,404 E 117th St,4,40.7963265,-73.9345635,10035
"2,300",1,1,419 E 117th St,2B,40.7964667,-73.9339263,10035
"1,850",1,1,416 E 117th St,2B,40.7961442,-73.9341413,10035
"2,000",1,1,124 Lexington Ave,4W,40.7429119,-73.982509,10035
"2,800",3,1,524 E 119th St,31,40.796264,-73.930631,10035
"1,825",1,3,455 E 118th St,5,40.7965371,-73.9326131,10035
"2,450",2,1,2281 1st Ave,1A,40.797001,-73.9349677,10035
"1,875",1,1,411 E 118th St,32,40.7972078,-73.9336311,10035
"1,875",1,1,411 E 118th St,39,40.7972078,-73.9336311,10035
"1,875",1,1,411 E 118th St,31,40.7972078,-73.9336311,10035
"1,875",1,1,411 E 118th St,24,40.7972078,-73.9336311,10035
"2,599",2,1,411 E 118th St,2,40.7972078,-73.9336311,10035
"2,395",2,1,414 E 119th St,2RE,40.7975061,-73.9333826,10035
"2,275",2,1,244 E 117th St,2F,40.797731,-73.9380089,10035
"2,499",1,1,235 E 117th St,1C,40.7981362,-73.9378149,10035
"1,925",1,1,235 E 117th St,6B,40.7981362,-73.9378149,10035
"1,975",1,1,231 E 117th St,3A,40.7982006,-73.9379778,10035
"2,350",1,1,330 E 119th St,3C,40.7982826,-73.9352576,10035
"2,375",2,1,215 E 117th St,4,40.7984361,-73.9385374,10035
"2,750",3,1,215 E 117th St,9,40.7984361,-73.9385374,10035
"1,725",1,1,2335 1st Ave,2L,40.7984399,-73.9339553,10035
"2,835",3,2,346 E 120th St,4C,40.7986624,-73.9342273,10035
"2,750",3,1,216 E 118th St,2A,40.7987051,-73.9382957,10035
"2,650",3,1,216 E 118th St,5C,40.7987051,-73.9382957,10035
"2,375",2,1,216 E 118th St,1C,40.7987051,-73.9382957,10035
"2,933",2,2,178 E 117th St,4C,40.7987449,-73.94031,10035
"3,250",2,1,156 E 117th St,1F,40.7990332,-73.9410486,10035
"1,700",1,1,1878 Lexington Ave,4B,40.7991247,-73.9414393,10035
"2,375",2,1,124 E 117th St,1C,40.7993592,-73.9417626,10035
"2,499",2,1,243 E 120th St,1W,40.7999449,-73.93631,10035
"2,499",2,1,243 E 120th St,1,40.7999449,-73.93631,10035
"2,100",1,4,181 E 119th St,6K,40.8002087,-73.938782,10035
"2,704",1,1,181 E 119th St,7G,40.8002087,-73.938782,10035
"3,585",2,2,181 E 119th St,6D,40.8002087,-73.938782,10035
"2,350",2,1,1672 Park Ave,1B,40.8006055,-73.9427488,10035
"1,995",1,2,1465 5th Ave,4C,40.8021063,-73.9450085,10035
"1,995",1,1,1465 5th Ave,4G,40.8021063,-73.9450085,10035
"3,200",2,2,245 E 124th St,5A,40.8024714,-73.9344897,10035
"2,354",1,1,245 E 124th St,6M,40.8024714,-73.9344897,10035
"2,354",1,1,245 E 124th St,12T,40.8024714,-73.9344897,10035
"1,650",1,1,208 E 124th St,7,40.8025639,-73.9357206,10035
"1,675",1,1,208 E 124th St,9,40.8025639,-73.9357206,10035
"2,400",2,1,114 E 122nd St,9H,40.8025978,-73.9396518,10035
"2,600",2,1,206 E 124th St,4B,40.8025995,-73.9358093,10035
"2,100",1,1,206 E 124th St,1A,40.8025995,-73.9358093,10035
"5,995",3,2,1485 5th Ave,18C,40.802754,-73.944423,10035
"6,250",3,2,1485 5th Ave,8A,40.802754,-73.944423,10035
"2,250",1,1,1485 5th Ave,9G,40.802754,-73.944423,10035
"5,500",3,2,1485 5th Ave,19C,40.802754,-73.944423,10035
"3,942",2,2,69 E 125th St,12C,40.8056619,-73.9397166,10035
"2,635",1,1,69 E 125th St,9B,40.8056619,-73.9397166,10035
"2,154",1,5,69 E 125th St,6F,40.8056619,-73.9397166,10035
"3,392",1,1,69 E 125th St,12A,40.8056619,-73.9397166,10035
"2,727",1,1,69 E 125th St,10B,40.8056619,-73.9397166,10035
"5,750",3,2,2056 5th Ave,2B,40.807698,-73.941739,10035
"2,150",1,4,329 Pleasant Ave,3B,42.7206478,-78.8407425,10035
"2,675",1,1,329 Pleasant Ave,4A,42.7206478,-78.8407425,10035
"2,850",1,1,329 Pleasant Ave,6B,42.7206478,-78.8407425,10035
"2,200",1,4,329 Pleasant Ave,4B,42.7206478,-78.8407425,10035
"2,975",1,1,329 Pleasant Ave,8A,42.7206478,-78.8407425,10035
"2,450",1,1,329 Pleasant Ave,7B,42.7206478,-78.8407425,10035
"2,250",1,4,329 Pleasant Ave,5B,42.7206478,-78.8407425,10035
"2,825",1,1,329 Pleasant Ave,6A,42.7206478,-78.8407425,10035
"2,750",1,1,329 Pleasant Ave,5A,42.7206478,-78.8407425,10035
"2,900",1,1,329 Pleasant Ave,7A,42.7206478,-78.8407425,10035
"2,600",1,1,329 Pleasant Ave,2A,42.7206478,-78.8407425,10035
"3,775",1,2,329 Pleasant Ave,1B,42.7206478,-78.8407425,10035
"10,000",4,4,308 W 48th St,2,40.7611344,-73.9876816,10036
"20,000",9,8,308 W 48th St,AB,40.7611344,-73.9876816,10036
"2,350",1,1,60 W 48th St,4,40.758073,-73.9807428,10036
"3,400",2,1,28 W 48th St,4R,40.7577171,-73.9796624,10036
"2,650",1,1,413 W 47th St,4A,40.7620323,-73.9908772,10036
"3,995",2,2,343 W 47th St,2,40.7613325,-73.9892306,10036
"3,795",2,2,343 W 47th St,3,40.7613325,-73.9892306,10036
"2,895",1,1,408 W 46th St,2BJ,40.7611223,-73.9915505,10036
"1,900",1,1,568 9th Ave,2F,40.757888,-73.992664,10036
"5,550",4,2,572 9th Ave,3,40.757988,-73.992608,10036
"4,350",3,1,572 9th Ave,2,40.757988,-73.992608,10036
"2,245",1,4,349 W 46th St,1S,40.7606978,-73.9896561,10036
"4,800",4,1,334 W 46th St,2,40.7601962,-73.9893445,10036
"2,700",1,1,334 W 46th St,3R,40.7601962,-73.9893445,10036
"2,750",1,1,336 W 46th St,3R,40.7602219,-73.9894075,10036
"11,070",2,1,70 W 45th St,,40.7563079,-73.9822193,10036
"2,795",2,1,501 W 43rd St,3EJ,40.7605555,-73.995335,10036
"7,534",2,2,535 W 43rd St,,40.761198,-73.9966464,10036
"6,850",2,2,535 W 43rd St,12DN,40.761198,-73.9966464,10036
"3,085",1,3,535 W 43rd St,10LS,40.761198,-73.9966464,10036
"3,950",1,1,535 W 43rd St,NORTH14D,40.761198,-73.9966464,10036
"5,575",2,2,535 W 43rd St,9GS,40.761198,-73.9966464,10036
"3,795",2,1,444 W 44th St,2,40.7603514,-73.9935899,10036
"3,845",1,1,428 W 44th St,GARDEN,40.760155,-73.9931144,10036
"4,350",2,2,433 W 43rd St,4E,40.7597816,-73.9932759,10036
"2,825",1,1,501 1/2 W 43rd St,1R,39.971799,-80.7570904,10036
"5,850",1,2,24 W 45th St,5,40.7557955,-73.9808128,10036
"30,000",1,2,130 W 44th St,LIBRARY,40.7564755,-73.9845729,10036
"75,000",2,2,130 W 44th St,DIRECTOR,40.7564755,-73.9845729,10036
"30,000",1,2,130 W 44th St,MANHATTAN,40.7564755,-73.9845729,10036
"30,000",1,2,130 W 44th St,HOLLYWOOD,40.7564755,-73.9845729,10036
"40,000",1,2,130 W 44th St,GARDEN,40.7564755,-73.9845729,10036
"30,000",1,2,130 W 44th St,HERITAGE,40.7564755,-73.9845729,10036
"2,725",2,1,W 42nd St and 8th Ave,,40.7572276,-73.989793,10036
"11,970",2,1,18 W 48th St,,40.7575257,-73.9793198,10036
"2,000",1,1,140 W 46th St,3R,40.7579,-73.9840773,10036
"2,650",2,1,319 W 42nd St,5E,40.757913,-73.9905772,10036
"4,100",1,1,350 W 42nd St,33E,40.7579169,-73.9922148,10036
"5,450",2,2,350 W 42nd St,23L,40.7579169,-73.9922148,10036
"6,000",2,2,350 W 42nd St,48B,40.7579169,-73.9922148,10036
"4,250",1,1,350 W 42nd St,36F,40.7579169,-73.9922148,10036
"4,500",1,1,350 W 42nd St,36A,40.7579169,-73.9922148,10036
"6,500",2,2,350 W 42nd St,35B,40.7579169,-73.9922148,10036
"5,000",1,1,350 W 42nd St,PHF,40.7579169,-73.9922148,10036
"3,750",1,1,350 W 42nd St,21D,40.7579169,-73.9922148,10036
"3,200",1,1,350 W 42nd St,17E,40.7579169,-73.9922148,10036
"2,800",1,1,350 W 42nd St,16H,40.7579169,-73.9922148,10036
"4,450",1,1,350 W 42nd St,56H,40.7579169,-73.9922148,10036
"6,400",2,2,350 W 42nd St,49C,40.7579169,-73.9922148,10036
"5,995",2,2,350 W 42nd St,22L,40.7579169,-73.9922148,10036
"3,700",1,1,350 W 42nd St,25M,40.7579169,-73.9922148,10036
"2,500",2,1,325 W 42nd St,5R,40.7579722,-73.9908489,10036
"2,000",1,3,440 W 41st St,7J,40.7582663,-73.9948447,10036
"2,700",2,1,330 W 43rd St,17,40.7583496,-73.9908071,10036
"2,769",1,3,350 W 43rd St,34F,40.7585534,-73.9912552,10036
"3,485",1,1,350 W 43rd St,8B,40.7585534,-73.9912552,10036
"3,508",1,1,350 W 43rd St,19D,40.7585534,-73.9912552,10036
"3,692",1,1,350 W 43rd St,26A,40.7585534,-73.9912552,10036
"4,714",2,2,420 W 42nd St,38B,40.7586226,-73.9938117,10036
"2,914",1,1,420 W 42nd St,19G,40.7586226,-73.9938117,10036
"2,795",1,6,420 W 42nd St,8A,40.7586226,-73.9938117,10036
"3,129",1,1,420 W 42nd St,21H,40.7586226,-73.9938117,10036
"2,650",1,1,360 W 43rd St,S20F,40.7587021,-73.9916327,10036
"3,085",1,1,360 W 43rd St,N10F,40.7587021,-73.9916327,10036
"2,950",2,1,333 W 43rd St,3AJ,40.758764,-73.990729,10036
"5,135",1,1,450 W 42nd St,20Q,40.7588966,-73.9944115,10036
"10,250",2,2,450 W 42nd St,31513,40.7588966,-73.9944115,10036
"3,675",1,1,450 W 42nd St,31348,40.7588966,-73.9944115,10036
"6,210",2,2,450 W 42nd St,31157,40.7588966,-73.9944115,10036
"4,645",1,1,450 W 42nd St,31385,40.7588966,-73.9944115,10036
"9,870",3,3,450 W 42nd St,31523,40.7588966,-73.9944115,10036
"2,150",1,1,328 W 44th St,62,40.7589096,-73.9902442,10036
"3,500",2,1,341 W 43rd St,28,40.758994,-73.991276,10036
"10,280",3,3,555 10th Ave,,40.7590011,-73.9959545,10036
"4,150",1,1,460 W 42nd St,51E,40.7590307,-73.9945665,10036
"4,800",1,1,460 W 42nd St,55L,40.7590307,-73.9945665,10036
"4,000",2,1,606 9th Ave,PH,40.7591433,-73.9917023,10036
"4,993",2,2,561 10th Ave,29J,40.7592507,-73.9958844,10036
"5,871",3,2,561 10th Ave,PHD,40.7592507,-73.9958844,10036
"3,321",1,1,561 10th Ave,33A,40.7592507,-73.9958844,10036
"5,760",4,2,561 10th Ave,40,40.7592507,-73.9958844,10036
"2,595",1,4,322 W 45th St,8E,40.7594468,-73.9896118,10036
"2,450",1,6,301 W 45th St,3F,40.7594618,-73.9886939,10036
"4,250",1,1,247 W 46th St,306,40.7597213,-73.9874837,10036
"4,400",1,1,247 W 46th St,1404,40.7597213,-73.9874837,10036
"7,500",2,2,247 W 46th St,3605,40.7597213,-73.9874837,10036
"4,900",1,1,247 W 46th St,2506,40.7597213,-73.9874837,10036
"6,975",2,2,247 W 46th St,2804,40.7597213,-73.9874837,10036
"6,800",2,2,247 W 46th St,1603,40.7597213,-73.9874837,10036
"5,350",1,1,247 W 46th St,2702,40.7597213,-73.9874837,10036
"3,995",1,1,247 W 46th St,606,40.7597213,-73.9874837,10036
"4,500",1,1,247 W 46th St,2306,40.7597213,-73.9874837,10036
"3,200",1,1,252 W 47th St,9,40.759833,-73.986698,10036
"2,595",1,1,358 W 45th St,,40.759922,-73.990776,10036
"5,000",3,2,414 W 44th St,4C,40.7599719,-73.9927874,10036
"2,195",1,1,341 W 45th St,215,40.7601007,-73.9901515,10036
"3,295",1,1,500 W 43rd St,20E,40.760252,-73.9953977,10036
"3,400",2,1,411 W 44th St,16,40.760254,-73.9923249,10036
"2,500",1,1,344 W 46th St,1F,40.76028,-73.9896896,10036
"3,995",1,1,271 W 47th St,51G,40.7603702,-73.9870048,10036
"4,395",1,1,271 W 47th St,48E,40.7603702,-73.9870048,10036
"5,595",2,2,271 W 47th St,26F,40.7603702,-73.9870048,10036
"1,995",1,1,306 W 47th St,3B,40.7605116,-73.9881744,10036
"7,250",2,1,529 W 42nd St,1G,40.7605199,-73.9967901,10036
"6,290",1,1,620 W 42nd St,,40.7605599,-73.9990525,10036
"2,695",1,1,310 W 47th St,2D,40.760582,-73.988329,10036
"3,500",1,1,401 W 45th St,PHD,40.7605835,-73.9914136,10036
"3,500",1,1,520 W 43rd St,25J,40.7606418,-73.9962596,10036
"3,325",1,1,520 W 43rd St,18-G,40.7606418,-73.9962596,10036
"3,346",1,1,520 W 43rd St,20G,40.7606418,-73.9962596,10036
"2,636",1,1,520 W 43rd St,5K,40.7606418,-73.9962596,10036
"3,575",1,1,520 W 43rd St,31E,40.7606418,-73.9962596,10036
"3,000",1,1,520 W 43rd St,12E,40.7606418,-73.9962596,10036
"3,950",1,1,464 W 44th St,2E,40.7606792,-73.9941959,10036
"3,000",1,8,464 W 44th St,3H,40.7606792,-73.9941959,10036
"4,000",1,1,464 W 44th St,5C,40.7606792,-73.9941959,10036
"9,490",2,2,610 W 42nd St,N58A,40.7606937,-73.998829,10036
"3,490",1,1,649 9th Ave,3B,40.7607166,-73.9913112,10036
"3,495",2,1,324 W 47th St,4B,40.760767,-73.988912,10036
"3,725",2,1,324 W 47th St,3A,40.760767,-73.988912,10036
"4,200",3,1,601 10th Ave,4C,40.7608036,-73.9950163,10036
"2,500",2,1,451 W 44th St,65,40.7608071,-73.9936825,10036
"1,875",1,1,423 W 45th St,5F5,40.7609667,-73.9921766,10036
"3,495",2,1,440 W 45th St,3E,40.7609705,-73.993208,10036
"2,055",1,1,442 W 45th St,4RW,40.7610006,-73.9932875,10036
"4,995",3,2,321 W 47th St,1A,40.7610358,-73.9884177,10036
"5,575",4,2,321 W 47th St,5A,40.7610358,-73.9884177,10036
"6,290",2,2,650 W 42nd St,,40.7610401,-74.0002238,10036
"2,290",1,1,338 W 47th St,4C,40.7610463,-73.9895011,10036
"4,200",1,1,306 W 48th St,40B,40.76106,-73.987661,10036
"3,065",1,9,306 W 48th St,4D,40.76106,-73.987661,10036
"2,870",1,1,342 W 47th St,1F,40.7610699,-73.989631,10036
"7,285",2,2,605 W 42nd St,3A,40.7610749,-73.9984175,10036
"2,982",1,1,605 W 42nd St,14C,40.7610749,-73.9984175,10036
"5,160",1,1,605 W 42nd St,1B,40.7610749,-73.9984175,10036
"3,950",3,1,626 10th Ave,6B,40.7611283,-73.9940431,10036
"6,000",4,3,626 10th Ave,3E,40.7611283,-73.9940431,10036
"3,300",1,1,344 W 47th St,3E,40.7611315,-73.9896846,10036
"3,150",2,1,312 W 48th St,12,40.7611646,-73.9878557,10036
"3,395",2,1,348 W 47th St,1C,40.761194,-73.989902,10036
"5,636",2,2,560 W 43rd St,41E,40.7612165,-73.9977236,10036
"6,151",2,2,560 W 43rd St,41A,40.7612165,-73.9977236,10036
"5,838",2,2,560 W 43rd St,41B,40.7612165,-73.9977236,10036
"2,444",1,1,560 W 43rd St,10B,40.7612165,-73.9977236,10036
"6,443",3,2,560 W 43rd St,10J,40.7612165,-73.9977236,10036
"1,950",1,2,454 W 45th St,5RE,40.7612234,-73.9937389,10036
"5,495",4,2,350 W 47th St,5A,40.7613179,-73.9898873,10036
"2,287",1,1,360 W 47th St,3G,40.761416,-73.990189,10036
"3,495",2,1,640 10th Ave,2N,40.761641,-73.99364,10036
"3,995",2,1,400 W 47th St,2B,40.7616528,-73.9906916,10036
"3,050",2,1,437 W 46th St,2RW,40.7617645,-73.992122,10036
"2,495",1,1,644 10th Ave,5N,40.7617781,-73.9936153,10036
"1,950",1,1,439 W 46th St,3D,40.7618007,-73.9922052,10036
"5,500",2,2,635 W 42nd St,35J,40.7618116,-73.9995588,10036
"5,500",2,2,635 W 42nd St,42N,40.7618116,-73.9995588,10036
"5,250",2,1,635 W 42nd St,26L,40.7618116,-73.9995588,10036
"4,200",1,1,635 W 42nd St,40M,40.7618116,-73.9995588,10036
"5,500",2,2,635 W 42nd St,35L,40.7618116,-73.9995588,10036
"5,800",2,2,635 W 42nd St,31C,40.7618116,-73.9995588,10036
"5,500",3,1,635 W 42nd St,41C,40.7618116,-73.9995588,10036
"4,500",2,1,635 W 42nd St,22M,40.7618116,-73.9995588,10036
"4,650",2,1,635 W 42nd St,37T,40.7618116,-73.9995588,10036
"7,500",3,2,635 W 42nd St,38MM,40.7618116,-73.9995588,10036
"7,000",3,2,635 W 42nd St,46C,40.7618116,-73.9995588,10036
"6,000",3,1,635 W 42nd St,38CC,40.7618116,-73.9995588,10036
"4,500",1,1,635 W 42nd St,37CC,40.7618116,-73.9995588,10036
"5,000",2,1,635 W 42nd St,33L,40.7618116,-73.9995588,10036
"4,500",2,1,635 W 42nd St,28MM,40.7618116,-73.9995588,10036
"5,500",1,1,635 W 42nd St,G1,40.7618116,-73.9995588,10036
"12,500",3,3,635 W 42nd St,23M,40.7618116,-73.9995588,10036
"8,500",2,2,635 W 42nd St,PHM,40.7618116,-73.9995588,10036
"4,500",1,1,635 W 42nd St,36CC,40.7618116,-73.9995588,10036
"6,250",2,2,635 W 42nd St,43L,40.7618116,-73.9995588,10036
"6,500",3,2,635 W 42nd St,44CC,40.7618116,-73.9995588,10036
"4,650",2,1,635 W 42nd St,42CC,40.7618116,-73.9995588,10036
"3,700",1,1,635 W 42nd St,20N,40.7618116,-73.9995588,10036
"7,000",1,1,635 W 42nd St,43C,40.7618116,-73.9995588,10036
"15,000",3,3,635 W 42nd St,PHC,40.7618116,-73.9995588,10036
"3,400",1,1,635 W 42nd St,5B,40.7618116,-73.9995588,10036
"6,000",3,1,635 W 42nd St,43I,40.7618116,-73.9995588,10036
"9,500",2,2,635 W 42nd St,28I,40.7618116,-73.9995588,10036
"3,500",1,1,635 W 42nd St,15O,40.7618116,-73.9995588,10036
"4,200",2,1,635 W 42nd St,2B,40.7618116,-73.9995588,10036
"5,500",2,2,635 W 42nd St,37N,40.7618116,-73.9995588,10036
"4,700",1,1,635 W 42nd St,45L,40.7618116,-73.9995588,10036
"3,500",1,1,635 W 42nd St,8I,40.7618116,-73.9995588,10036
"9,000",3,2,635 W 42nd St,M1,40.7618116,-73.9995588,10036
"4,700",2,1,635 W 42nd St,42NN,40.7618116,-73.9995588,10036
"3,950",1,1,635 W 42nd St,19DD,40.7618116,-73.9995588,10036
"3,799",1,1,635 W 42nd St,19S,40.7618116,-73.9995588,10036
"5,500",3,1,635 W 42nd St,44S,40.7618116,-73.9995588,10036
"5,000",2,1,635 W 42nd St,35C,40.7618116,-73.9995588,10036
"25,000",3,3,635 W 42nd St,27A,40.7618116,-73.9995588,10036
"3,695",1,1,635 W 42nd St,21C,40.7618116,-73.9995588,10036
"6,000",2,2,635 W 42nd St,40CC,40.7618116,-73.9995588,10036
"3,500",2,1,401 W 47th St,17,40.7619072,-73.9905611,10036
"2,095",1,1,415 W 47th St,5RW,40.7620679,-73.9909574,10036
"5,995",4,1,417 W 47th St,2A,40.7620951,-73.9910418,10036
"2,100",1,1,367 W 48th St,BF,40.7621674,-73.9891575,10036
"4,585",3,1,440 W 47th St,2A,40.7621701,-73.992184,10036
"4,765",3,1,440 W 47th St,1I,40.7621701,-73.992184,10036
"2,895",2,1,10th Ave and W 46th St,,40.7621935,-73.9936126,10036
"3,000",2,1,450 W 47th St,1B,40.7623078,-73.9925117,10036
"1,995",1,1,531 W 45th St,4C,40.7623172,-73.9952652,10036
"2,300",1,1,408 W 48th St,5RW,40.7623406,-73.9906588,10036
"2,500",1,4,516 W 47th St,S2K,40.7629377,-73.9939189,10036
"2,800",1,1,516 W 47th St,N7H,40.7629377,-73.9939189,10036
"2,300",1,1,516 W 47th St,S5K,40.7629377,-73.9939189,10036
"4,000",3,1,439 W 48th St,4EF,40.7631709,-73.9916024,10036
"2,995",1,1,697 10th Ave,4RS,40.7632716,-73.993195,10036
"3,595",2,1,697 10th Ave,3FN,40.7632716,-73.993195,10036
"2,500",1,2,505 W 47th St,1BS,40.7632805,-73.9937647,10036
"2,700",1,4,505 W 47th St,4GN,40.7632805,-73.9937647,10036
"3,600",1,1,505 W 47th St,5CS,40.7632805,-73.9937647,10036
"3,650",2,1,449 W 48th St,2W,40.7633308,-73.9920048,10036
"2,350",1,1,453 W 48th St,A4,40.763437,-73.992115,10036
"3,150",1,1,520 W 48th St,,40.7638295,-73.99406,10036
"2,250",2,1,665 Lenox Ave,2,40.8194348,-73.9374496,10037
"1,995",1,1,630 Lenox Ave,A2,40.8179181,-73.93758,10037
"2,200",2,1,2235 5th Ave,8G,40.8131697,-73.9370554,10037
"3,500",2,1,32 W 132nd St,3,40.8112034,-73.9403955,10037
"1,775",1,7,2186 5th Ave,6L,40.8119434,-73.9386793,10037
"3,300",2,1,2186 5th Ave,16P,40.8119434,-73.9386793,10037
"2,400",2,1,5 E 131st St,3,40.8101265,-73.9387753,10037
"3,000",3,1,21 W 131st St,2F,40.8108115,-73.9403792,10037
"3,000",3,1,40 W 130th St,1F,40.8103507,-73.9418255,10037
"5,400",2,2,46 W 130th St,GARDEN,40.810242,-73.942134,10037
"2,096",2,1,54 E 130th St,3C,40.8084599,-73.937886,10037
"1,850",1,1,58 E 130th St,1A,40.8084411,-73.9377033,10037
"2,100",2,1,58 E 130th St,2C,40.8084411,-73.9377033,10037
"2,500",2,1,69 E 130th St,5C,40.8087144,-73.9373735,10037
"2,000",1,4,48 E 132nd St,2F,40.8096691,-73.9367947,10037
"3,200",3,2,25 W 132nd St,3CJ,40.8116087,-73.9395703,10037
"1,787",1,1,2160 Madison Ave,2E,40.812407,-73.9363867,10037
"1,800",1,7,10 W 135th St,3M,40.8125659,-73.938853,10037
"2,150",1,1,10 W 135th St,11U,40.8125659,-73.938853,10037
"2,050",1,1,10 W 135th St,10T,40.8125659,-73.938853,10037
"2,300",1,1,470 Lenox Ave,7S,40.8126791,-73.9408818,10037
"3,250",2,1,484 Lenox Ave,,40.8133355,-73.9413239,10037
"2,200",2,1,2265 5th Ave,4G,40.8140627,-73.9364813,10037
"1,950",1,1,10 E 138th St,2H,40.8141351,-73.9357647,10037
"1,675",1,2,48 W 138th St,5G,40.8153953,-73.93846,10037
"2,000",1,1,48 W 138th St,5I,40.8153953,-73.93846,10037
"2,040",1,1,30 W 141st St,8C,40.8168841,-73.9363743,10037
"2,595",2,1,30 W 141st St,3D,40.8168841,-73.9363743,10037
"2,495",2,1,60 W 142nd St,8D,40.8175069,-73.9365633,10037
"8,000",2,2,264 Water St,4A,40.708698,-74.001618,10038
"5,800",2,2,229 Front St,4W,40.7074499,-74.0018889,10038
"4,750",1,1,113 Nassau St,30D,40.7110156,-74.0072044,10038
"3,195",2,1,106 Fulton St,10H,40.7097029,-74.0070071,10038
"2,895",1,1,106 Fulton St,9F,40.7097029,-74.0070071,10038
"3,095",2,1,106 Fulton St,7D,40.7097029,-74.0070071,10038
"2,695",1,1,106 Fulton St,8B,40.7097029,-74.0070071,10038
"3,295",2,1,106 Fulton St,8G,40.7097029,-74.0070071,10038
"3,995",3,1,106 Fulton St,7-C,40.7097029,-74.0070071,10038
"6,500",4,2,106 Fulton St,13A,40.7097029,-74.0070071,10038
"5,500",3,2,106 Fulton St,13F,40.7097029,-74.0070071,10038
"4,195",2,1,106 Fulton St,8A,40.7097029,-74.0070071,10038
"4,995",1,1,170 John St,,40.7059326,-74.0042523,10038
"2,995",1,1,53 Nassau St,4,40.7090344,-74.0091358,10038
"6,895",4,2,130 William St,12BJ,40.2061447,-74.7413129,10038
